Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,134.000000,134.000000,134.000000,134.000000,134.000000,0
2017-01-03,135.000000,139.000000,135.000000,139.000000,139.000000,4500
2017-01-04,139.000000,139.000000,136.000000,136.000000,136.000000,40500
2017-01-05,135.000000,141.000000,135.000000,141.000000,141.000000,6900
2017-01-06,136.000000,140.000000,136.000000,140.000000,140.000000,200
2017-01-09,140.000000,140.000000,140.000000,140.000000,140.000000,0
2017-01-10,140.000000,140.000000,136.000000,136.000000,136.000000,12200
2017-01-11,136.000000,141.000000,135.000000,135.000000,135.000000,1000
2017-01-12,135.000000,140.000000,135.000000,140.000000,140.000000,1500
2017-01-13,140.000000,141.000000,120.000000,141.000000,141.000000,254700
2017-01-16,141.000000,147.000000,141.000000,142.000000,142.000000,151900
2017-01-17,142.000000,154.000000,141.000000,154.000000,154.000000,86700
2017-01-18,154.000000,155.000000,145.000000,145.000000,145.000000,12500
2017-01-19,146.000000,149.000000,146.000000,149.000000,149.000000,2800
2017-01-20,145.000000,145.000000,145.000000,145.000000,145.000000,1000
2017-01-23,145.000000,146.000000,145.000000,146.000000,146.000000,112000
2017-01-24,145.000000,151.000000,145.000000,147.000000,147.000000,81900
2017-01-25,148.000000,148.000000,148.000000,148.000000,148.000000,10000
2017-01-26,148.000000,148.000000,148.000000,148.000000,148.000000,7500
2017-01-27,148.000000,148.000000,148.000000,148.000000,148.000000,7600
2017-01-30,148.000000,148.000000,147.000000,148.000000,148.000000,16000
2017-01-31,148.000000,148.000000,148.000000,148.000000,148.000000,0
2017-02-01,148.000000,148.000000,148.000000,148.000000,148.000000,5000
2017-02-02,147.000000,147.000000,147.000000,147.000000,147.000000,48700
2017-02-03,147.000000,150.000000,147.000000,150.000000,150.000000,12500
2017-02-06,150.000000,160.000000,150.000000,158.000000,158.000000,94600
2017-02-07,158.000000,187.000000,143.000000,185.000000,185.000000,13517300
2017-02-08,182.000000,204.000000,163.000000,163.000000,163.000000,19080300
2017-02-09,163.000000,169.000000,163.000000,163.000000,163.000000,407400
2017-02-10,163.000000,164.000000,163.000000,164.000000,164.000000,250800
2017-02-13,164.000000,174.000000,163.000000,168.000000,168.000000,228100
2017-02-14,168.000000,171.000000,168.000000,171.000000,171.000000,99900
2017-02-15,171.000000,171.000000,171.000000,171.000000,171.000000,0
2017-02-16,171.000000,172.000000,161.000000,163.000000,163.000000,149900
2017-02-17,163.000000,163.000000,163.000000,163.000000,163.000000,31700
2017-02-20,163.000000,165.000000,163.000000,165.000000,165.000000,76300
2017-02-21,163.000000,163.000000,163.000000,163.000000,163.000000,26200
2017-02-22,163.000000,163.000000,163.000000,163.000000,163.000000,0
2017-02-23,170.000000,170.000000,170.000000,170.000000,170.000000,100
2017-02-24,165.000000,165.000000,165.000000,165.000000,165.000000,25000
2017-02-27,165.000000,165.000000,165.000000,165.000000,165.000000,0
2017-02-28,165.000000,175.000000,165.000000,167.000000,167.000000,900
2017-03-01,167.000000,167.000000,167.000000,167.000000,167.000000,0
2017-03-02,167.000000,167.000000,167.000000,167.000000,167.000000,0
2017-03-03,172.000000,172.000000,168.000000,168.000000,168.000000,500
2017-03-06,168.000000,168.000000,168.000000,168.000000,168.000000,0
2017-03-07,168.000000,168.000000,168.000000,168.000000,168.000000,0
2017-03-08,168.000000,168.000000,153.000000,160.000000,160.000000,78600
2017-03-09,168.000000,168.000000,161.000000,168.000000,168.000000,6900
2017-03-10,160.000000,161.000000,160.000000,161.000000,161.000000,15500
2017-03-13,161.000000,169.000000,161.000000,169.000000,169.000000,2200
2017-03-14,169.000000,169.000000,160.000000,160.000000,160.000000,99100
2017-03-15,161.000000,161.000000,161.000000,161.000000,161.000000,200
2017-03-16,161.000000,161.000000,161.000000,161.000000,161.000000,10000
2017-03-17,161.000000,169.000000,160.000000,160.000000,160.000000,200100
2017-03-20,160.000000,160.000000,160.000000,160.000000,160.000000,10100
2017-03-21,160.000000,160.000000,160.000000,160.000000,160.000000,19900
2017-03-22,160.000000,161.000000,160.000000,161.000000,161.000000,4400
2017-03-23,170.000000,170.000000,162.000000,162.000000,162.000000,10800
2017-03-24,170.000000,181.000000,144.000000,146.000000,146.000000,13006800
2017-03-27,146.000000,151.000000,146.000000,146.000000,146.000000,190900
2017-03-29,140.000000,152.000000,140.000000,146.000000,146.000000,317600
2017-03-30,147.000000,149.000000,140.000000,147.000000,147.000000,20800
